ASIN,Rating,Title,Body,Date
B08R9LK9K3,2,Performance Lacking,We bought this to replace a GOOVI robotic vacuum that we really liked. It was apparently on the first run this vacuum would not clean as well. It does not have a spinning brush but relies strictly on suction power. The suction power was not particularly strong. It also got stuck under furniture too easily being taller. It was returned. Not recommended.,"Reviewed in the United States on May 16, 2024"
B08R9LK9K3,2,Mala experiencia,"Apenas tengo un mes con el robot y ya me está dando problemas de batería , a pesar de que he hecho todo lo que dice el manual","Reviewed in the United States on May 15, 2024"
B08R9LK9K3,2,Worthless/ good customer service,They don't tell you it needs a slow internet speed Was purchased due to my golden that sheds. It fails to pick up the dog hair. Does not come close to cleaning my carpet. It leaves nice lines in my carpet so it looks like it was vacuumed. Hard wood floors it works acceptable on. Wish you could adjust carpet depth on it.,"Reviewed in the United States on May 14, 2024"
B08R9LK9K3,2,Nope,It didnt pick anything up! I sent it back! It took 7 passes for it to pick up a blade of hay (we have pets) AFTER i charged it all day.,"Reviewed in the United States on May 6, 2024"
B08R9LK9K3,2,Seems to be refurbished or whatnot. Didn’t work that well,I previously had an Eufy for about 3 yrs. It wasn’t too expensive when my husband purchased it but it worked soooo well. This one looks better and more aesthetically pleasing to the eye but it doesn’t work as well. It wouldn’t pick up everything and even drug some dirt around after “sweeping it” it seems like it can’t find home after one day of having it. Not even a full day. I’d like to get an Eufy again.,"Reviewed in the United States on May 6, 2024"
B08R9LK9K3,2,This does not pick up debris from my carpet.,"The vacuum gets dust and hair just fine, but when on my carpet, I literally watched it go over tiny pieces of paper and it didn’t suck it up. So I experimented for a while putting little things in front of it that should be easy for a vacuum to suck- didn’t work. I tried to troubleshoot, but I just think it’s a sucky (well non-sucky) vacuum. Would return it if I could.","Reviewed in the United States on May 3, 2024"
B08R9LK9K3,2,"Died after exactly one year. Good while it lasted, now it doesn't turn on.",Good little cheap vacuum while it lasted. Already stopped working after about 1 year.,"Reviewed in the United States on May 2, 2024"
B08R9LK9K3,2,Worked for only 1 year only - Unable to pair it again with my new phone,Unable to read the device with my new phone,"Reviewed in the United States on April 28, 2024"
B08R9LK9K3,2,Doesn't work on low carpet well,"I know most these bots are for laminate or tile, flat surfaces. But us says it works on low carpet, even has a ""carpet booster"" option in the app. But it does ok. I mean I still clean stuff out of the tray everyday, but it goes over simple things like small prices of paper or small places of plastic. It's not terrible, but definitely could be improved.","Reviewed in the United States on April 25, 2024"
B08R9LK9K3,2,Does not charge correctly.,I was excited to get one of these. When it works it does an ok job. The problem is getting it to charge. It will go back the docking station but the light will only blink blue for a few minutes then it goes out or sometimes it blinks blue then turns red while on the charger and does not charge. Kind of dissapointed.,"Reviewed in the United States on April 23, 2024"
B08R9LK9K3,2,Didn’t last.,It was great but stopped working altogether after 6 months,"Reviewed in the United States on April 13, 2024"
B08R9LK9K3,2,Not a very smart robot vacuum,"No pattern, go round and round to find home, went thru and clean some place many times but left the other area untouch. Sometime will need manual assistance to get back to base.","Reviewed in the United States on April 8, 2024"
B08R9LK9K3,2,Worked for a while,It worked good for a while and I know I’m just now reviewing it but honestly it didn’t last the 12 mths it was under warranty. I did all the things I was supposed to do to help it function but it just runs in circles. I’ve cleaned and blown all the sensors off and cleaned all the surfaces but it still doesn’t work. I’ve bought 4 of these units from this company now.,"Reviewed in the United States on April 7, 2024"
B08R9LK9K3,2,Función con internet,No funciona con wi-fi 5G!!!!*******,"Reviewed in the United States on April 6, 2024"
B08R9LK9K3,2,You get what you pay for!,It is basic! And if you have a dog. you will need to empty it several times during the cleaning session because the trash compartment is extremely small. Also the clip to secure the lid of trash compartment is very weak and will bend/break after a few times opening. The unit didn’t pick up sand.,"Reviewed in the United States on April 4, 2024"
